Comment,Target
폰팔이 자식들이 최소한의 선만 지켰어도 이 지경까진 안왔음,0
잇섭!잇섭잇섭!잇섭!,0
알뜰폰요금제잘못쓰면눈탱이맞습니다.매달9000원씩나오나갑자기17만원나옴ㅋㅋ,0
흠,0
아 나만 알고 싶었는데... 통신사들은 잡은 물고기들한텐 혜택 절대 안줘요 ㅋ 그냥 자급제로 싸거나 프로모션하는 요금제 그때그때 옮겨다니는게 최고입니다.,0
대부분이 대리점가서 눈탱이 맞고 살빠엔 자급제로 사는게 맞지,0
통신사폰으로 사는거중에 제일 짜증난게 24개월로 해놓는척 해놓고 48개월로 스으윽 해놓은거임 왜저래,0
쿠팡이답인가요?,0
휴대폰은 휴대폰 성지에서 현금 지원 받고 사야죠,0
뭔가 살빠지신듯,0
요즘은 굳이 사람ㄷ사람으로 중고거래 아니더라도 리퍼폰 싸게 파는 업체들도 많아요 굳이 중고거래 비추,0
통신사가 폰팔이를 그만 못두는건 엄청난 이익이 있는데 통신사가  포기를 못하는것이지 왜 애쁠이 직접 폰팔이 할가 폰팔이는 엄청난 이익 그거 포기 못하지,0
ㅎㅎ,0
어느물건이든 일시불이 가장쌈.,0
홍지승   선수 ㅎㅎ   놀래라,0
고객센터 때문에 화딱지나서 버린1인,0
갤럭시기준 기기값 약간 저렴한게 아니라 개 저렴합니다 진짜 미쳤어요 그냥 자급제로 넘어가는게 아님,0
알뜰폰 굿,0
통신사도 10개월 무이자는 되더라구요~,0
아직 잘 모르시는 엄마아빠같이 잘 모르는 분들을 등쳐먹을려고 존재하는게 지금의 대리점이지  절대 그딴곳 안갈꺼야@@@@@,0
ㅎㅎ성지로갑미다~,0
국내통신 3사노조및 요금횡포 통신방해 극심하다 ㅡ통신3사       주식 불매 운동합시다,0
주변 사람들 월 10만원 씩 낼 때 나는 3000원 씩 내고 있음 ㅋㅋ 이거 알려주면 다들 놀라더라,0
대리점 다 망해야 바가지 요금제 없애듯,0
그래서 자급제는 어디서 구매할 수 있다는 거에요..?ㅠㅠ,0
廣 告 先傳,0
10,0
ㄴㄴㄴㄴ,0
이것만 알아두심 됩니다. 세상엔 공짜는 없다,0
통신사도 10개월인가9개월까지는 할부무이자입니다,0
........,0
5G는 지방에서는 5G는 구경도 못해서리 사실상 사기네요.,0
팔씨름선수 홍지승씨 인줄..,0
홍지승?,0
자급제 한달 2만4천원 그냥 모바일 데이터도 어딜가나 잘 터짐,0
요약이 부족한듯 . 아쉽네..,0
단통법폐지가자,0
와썹 지금 잇썹 집에 잇썹~?,0
팔씨름 달인 아니세요?,0
화면이랑 입이 안 맞어요,0
중고폰+자급제,0
⁰ㅑ0ㅑ8ㅏ80ㅑㅑㅑㅑㅑㅑㅐㅐㅐㅐㅐㅐㅒㅑㅑㅑ0ㅑㅕ,0
홍지승님인줄 ㅡㅡ;;;,0
장점밖에 없는디!,0
알뜰폰 엄청 안터져요,0
얼마전 위치추적 불가 이야기가...,0
은밀한 유료결재뭔데ㅋㅋㅋㅋㅋ,0
홍지승,0
처음봤는데 홍지승인줄 ..,0
저는 알뜰폰보다sk가 더ㅎ사더나고요,0
싸게 사고싶어서 검색하는 사람들이 자급제를 어떻게 사  .,0
일반-초기화-디바이스,0
이걸 왜 이제 봤을까,0
복잡.. 그냥 달에 술한번 안먹겠습니당..,0
하 알뜰폰 간다잇,0
와 2년동안 150가까이 더 내고 썼네,0
나도 자급제러 폰 쓴게 오년 넘어가네,0
모빙 고객센터 절대 전화안받아요 절대 모빙하지 마세요,0
베스트샵 에서 자급제 팔고 있어요 아이폰,0
고가요금제 성지 저가요금제 알뜰,0
대리점 양아치 직원이많다,0
무제한에 요금제 높은거 쓰면 통신사가 쌈,0
폰팔이들 면상 한대 떄려주고 싶은게 한두번이 아니어서... 자급제 한지 오래됐네요..,0
자급제는 그냥 공기계란말 아님??,0
쿠팡에서 찍먹된 폰 사야하나요?ㅋㅋ,0
눈탱이맞고 복잡하게찾을빠엔 자급제,0
감청되는데 돌았나 알아서하세요,0
가장 중요한건 내가 어떤 요금제면 되는가인듯... 즉 난 99000원짜리 요금제가 필요한 사람과 알뜰폰 10000원짜리 요금제면 충분하다는 사람. 이렇듯 상황이 다르면 그 선택도 달라지는듯....,0
LTE 33000 무제한 알뜰 +자급제 중곺폰,0
대기업 통신사 새끼들 거를수있으면 그게 답이죠..,0
요즘 알뜰폰 요금제 저렴한 거 많아요.,0
샤오미+헬로모바일= 개꿀조합,0
난 데이타 무제한 선호라,0
알뜰폰 요금제 완전 혜자가격 ㅅㅌㅊ임,0
자급제가 답입니다,0
핸뜨뿬 요끔이 웨이뤼 마니 놔와,0
이분 홍지승씨와 똑같이 생겼네????,0
동생 자급제폰 싸게 사는법좀 사르쳐줘 응?,0
아니 이젠 언제적잇썸이 되어가네 고인물,0
써글놈의 단통법,0
난 좋은 대리점을 갔구나.......,0
제조국에서 샀다가 환율 상승때문에 더 비싸게 구매하는 사람들 있음,0
ㅇㅋㅍ에서 사전예약 49만 할인까지 나옴 4,0
이 영상 3대 메이저 통신사랑 폰팔이들이 혐오하겠네요 ^^,0
자급제폰 정가 폰=제일 비싼 폰,0
ㅇㅋㅍs22 현금가 3만 광고하던데 들어가보니까 어그로는 아니네요;ㅋ 7,0
홍지승닮음,0
은밀한 유0 9600원..,0
그냥 폰팔이라는 직업 없애고 폰싸게 사고 싶다,0
이영상 대리점 폰팔이들이 싫어하겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 당연한 권리를 모르는 사람들을 위해,0
돈없을때 폰사고싶을때 할부로 사고.. 돈있으면 자급제,0
아이폰은 국내 통신사가 싸요,0
곧 자급제 못하게 바꾼다고 하던데 ㅋㅋㅋ,0
불법은 불법이다,0
왜 빌등 1층에. 통신사가 많을까 얼마나 떼먹은건가..통신비라 하면서 공짜폰..,0
삼성제품개십조까라,0
국민들이 싸게 폰을 사는걸 막는 단통법... 평등하게 다같이 눈탱이 맞아라~~,0
캐나다도 통신사 거치면 개같아 져요 ㅋㅋㅋ,0
돈도안들고 무료로 신도림성지만큼 싸게 휴대폰 바꿔주는 어플인데 안쓰면 흑우아님? ㅋㅋㅋㅋ 난 이걸로 지금 3대째 바꿈 엄마 아빠 나,0
자급제폰 + 통신사약정은 개호구임??,0
통신사 부팅로고 극혐,0
케이티를 쓸바에야 자급제를 쓰는게 답입니다 여러분,0
옹알이 하..,0
폰팔이=딸배,0
대리점 안간게 8년,0
요할로 하면 약정이 들어가잖아 그냥 자급제가 나음,0
자급제폰 사놓고 통신사 쓰는 나 ㅋㅋ,0
해외살다보면 한국 모바일 비용이 극악하다고 알게됨. 진짜 통신사들 국민들 눈탱이 오래친다,0
통신사 이용하시는 거라면 직영점 가시고 대리점 가지마세요,0
이제 폰팔이한텐 안가지 ㅋㅋ,0
아무리 좋다고 말해도 안들어 처먹는 사람은 안들어 먹음. 그래서 굳이 안 말함~,0
0 원 요금제 쓰는사람 ️,0
요즘 누가 대리점가서 사냐 휴대폰 어플 폰업 다운받고 다하던데 ㅋㅋㅋ,0
5G왜써야되는지. 모르겠음,0
근데 통신사에사는건 그냥 멤버십 혜택받을라고 하는거,0
알뜰폰은 밖에서 인터넷이 잘 안터진다던데,0
아이폰14살라다가 결국 기존폰 개박살나서 13미니삼 ㅋ ㅇㅋㅍ 2만원이면 개선빵 10,0
여태 호9짓을 한거였구나..,0
판매점이 최고임 자급제 대리점 보다 훨씬 싸게 삼,0
잇섭도 그간 호구였네  원래 자급제는 아주 오래전부터인데 ㅋㅋㅋ  아이폰6 부터 쭉 그래왔는데,0
알뜰폰 요금제가 그렇게 싸지는 않은데? 겨우 7000원 저렴하노,0
폰팔이 자동차 딜러 새리들 멀리 하세요,0
단톡법이  개 법일세  폐지 시켜야한다,0
눈뜨고 코 베어가는 폰팔이들….,0
게임할거 아니라면 사실 보급형만 써도 충분함,0
5g 슬림은 진짜 쓰레기의 가성비,0
폰팔이 차팔이 용팔이 믿으면 안됨,0
자급제가 답입니다. 요즘 통신사요금제 + 핸드폰 팔면서 소비자 눈뜨고 등처먹기 콜라보,0
중국에서 아이폰13pro 현금으로 걍 90만원이면사는데 ;;; 한국개극혐이네,0
알뜰폰 3만원에 240기가 개꿀.,0
목소리가 뭔가 답답하네 .. 잘봤음요,0
ㅋㅋㅋㅋㅋㅋㅋ핸드폰 아는사람들은 웃고갑니다ㅋㅋㅋㅋ,0
자급제 폰만 썼는데 요금저렴합니다 ^^,0
통신사 폭리가 너무 심합니다. 알뜰폰이 정상가격인 것 같습니다.,0
폰팔이때매 자급제쓴다,0
폰팔이들 거의 사기꾼들임.  자급제폰 쓴지 5년 되었음,0
혀가 이렇게 짤바염?,0
좀 제대로 알려주지 자급제+알뜰통신사 인지 자급제+메이저통신사 인지 뭘로 해야 한다는건지.................,0
ㅋㅋㅋㅋ따지고 보면 폰팔이는 죽어도 필요없는 직업이지,0
혀가너무짧다,0
말이 너무 빨라서 무슨  뜻인지 못알아듣겠어요...ㅠㅠ,0
5GX는 어떻게 ? 개도 안쓰는 폰 얘기 하고있네,0
성지가서 사라...,0
5g 호구되기싫어서 알뜰폰으로 갈아탔습니다,0
중요한건 통신사에서는  카드가없어도 단말기할부가 되잖아.백만원이넘는기계 현금아니면 카드인데.부담이가니 한도가 안되니 대리점에서 구입하는것이 제일중요 ㅇㅋ.,0
X파리들 개거품  무는 소리 여기까지들린다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
의미없는 리뷰만하고 전혀 유용하지도않아,0
예초에 단통법을 실행한게 실수한거야!!단통법이후로 통신사가 너무 피해를 많이봤고 그당시 한대팔아서 2만원3만원 남길거면 왜파냐?차라리 다른장사를 하고말지?고객들은 통신사들이 돈을 너무많이번다라는 인식이 좀있는거같은데 생각한만큼 통신들은 돈 많이 못벌어요.고가요금제쓴다고해서 수수료가 얼마나 나올까요?대리점들 판매점들 솔직히 얼마 안들어옵니다. 고가요금제보다는 부가서비스가 돈이더되지요.,0
폰은 자급제보단 통신사가 압도적으로싼데.....플립3 할부없이17만원 현금가. 자급제 가능한가?ㅋ,0
Skt더럽네담부터 안쓸거다,0
근데 알뜰폰은 위험하지 않나 추가요금 그런 거 때문에?,0
알뜰폰 쓰면안댄다던데.,0
다 장단점있고 거기서 거기니까 자기 형편맞게 좋은 혜택 받을 수 있는 쪽 골라서 가면 됨,0
그냥. 화장실 변기에한번 넣으면 촉화될듯 속에 똥물에 넣엏다가 대리점줘야지,0
뇌라는 게 달렸으면 자급제+알뜰폰 해라. 돈이 없다고? 돈 100만원 없는 녀석이 폰을 왜 사?,0
요금이 월 15만원씩나오는데 횡포같은생각이든다 외국 통신사들어오길 바란다,0
통신사도 잘 찾으면 괜찮아요ㅋ  89000원? 그거 6개월 쓰는 조건으로 올 3월에 12 프로 맥스 256G를 현금가 일시불 78에 샀어요. 당연히 무약정이구요.,0
대리점이 눈탱이냐 본사가 눈탱이지 그런구조를 만든 말좀 똑바로해라 잇썹아 대리점이 돈 많이버냐,0
성지>자급제+알뜰>대리점 순임 자급제+알뜰 은 성지만은 못함,0
편집자 바꿔야할듯.. 말이 너무빨라서 매번 보다가 말게되네여,0
통신사들 아직도 요금제로 장난치는지 모르겠네,0
가족결합+선택약정+ 완전무제한 필수  폰보험 필수인사람  이런 사람은  대리점 지원금 받고사는게   자급제사는것보다 좀 더 싸게침  4가지경우를 다 충족해야  가능한조건임  대리점에서 높은요금제쓰는분은 공시로 사는건 어지간하면 비추함,0
솔직히 자급제사는것보다 성지잘찾아가서 사게는훨씬쌈 알뜰폰은 망빌려서 하는거라 전화도잘안터지고,0
자급제 쓰세요 거지나 대리점 가는 겁니다.,0
유튜브하는사람들  개뻥치지마라 안되것투성이다 절대루믿지마세요,0
아직도 통신사 쓰는애들은 그냥 생각하기싫은 돌머리애들임;;,0
뭔가 이사람 싫다 사실 대리점을 그렇게 만든건 통신사 본사인데 대리점을 싸그리 사기꾼 취급하네,0
메이저가 있으니 마이너가 있는거지  아시잖아요 싸다고 다 좋은건 아닌거  장담점이 다 있어요 대표3사 망해야 한다는 사람들은  알뜰폰 불편한건 모르는거지 알뜰폰 가서 애껴봤자 최대 2~3만원 아끼는건데  술 담배는 잘하고 버스안타고 택시 처 타고다니면서 이런 통신비 몇만원에 부들거리는 수입 수준 잘 보고갑니다 ㅋㅋ,0
자급제는 넘 비싼데 왜 저렴하게 공시로 공짜로 살수있는폰을 왜 자급제로 사나요? 완전 모순되는 말  혼자 잘난체 하지마세요 플립3 공시지원금 공짜로 사고 24개월약정만 하면 되는데 정말 통신아는사람 맞나요?,0
휴대폰 제조사들의 횡포는 말  못하면서  통신사만 욕하네요  ㅋㅋㅋ   휴대폰 요금이 비싼건  기기값이 비싸기 때문입니다,0
자급제가 무조건 싸다는것 처럼 얘기해주셨는데 가짜 뉴스 네요 수정하시던지 내려주세요,0
제가 제 친구한테 듣기로는... 이사람이 통신사들한테 엄청 압박을 한다고 하더군요. 맘에 안드시면 한번씩 터트리고..  혜택도 많이 받구요 ㅋㅋ 먼가 기분 나뿌신일 있으셨나봐요 ㅎㅎ,0
따질거 많아. 귀찬항서 그냥 kt샵에서 바로 사버림. 뭐 얼마나 아낀다고 저 난리를 치는건지,0
알뜰폰을 안쓰는 이유중 하나는  대출이나 공적 업무에서 인증받을때  좋게 안봅니다. 그래서 통신 3사 를 이용하는겁니다. 단순히 돈 몇푼 아끼려고 신용을 깎아내리지마세요~!!!,0
알뜰폰 진심으로 안좋습니다 이런영상만보시고 알뜰폰 사용하시면 진짜 불편함을 보실겁니다  알뜰폰 쓰는이 -  그냥 일반대리점잘되는꼴 못보는 사람들  그리고 자기자신이 호구가 될까봐 못믿어 하는사람들   고객센터  상담원이랑 통화할려면 1박2일걸림  해지할려면  고객 우롱하는정도의 어려운 상황을 만듬  아무튼 최악임,0
기아 딜러인데요 레이손님들 항상하는질문인데 영상보여드리면 쉽게 설명이 될꺼같습니다 감사합니다.,0
레이 안정성이 있군요! 잘봤습니다.,0
다마스가 얼마나 위험한 차인지 다시 한번 뼈저리게 느끼고 갑니다,0
어떻게든 넘어뜨리려는 의지가(?) 보여서 대단하단 말 밖엔... 레이 오너는 아니지만 실험 실행해주신 레이서분에게 감사의 말씀 전합니다. 좋은 영상 감사합니다.,0
90~100킬로 속도의 데스트는 일반인이 하기엔 무모한 것은 사실이니 60킬로에 안넘어 가는 레이 정말 짱이네요. 말씀하셨듯 바퀴에 걸리는 장애물 탓도 영향이 있을테고요. 또 도로 경사도 영향이 있을 수도 있겠습니다. 수고하셨고 감사합니다.~,0
코너 도는 레이 겁나 귀여워 ㅠㅠㅋㅋㅋㅋㅋㅋㅋ 원래 레이는 별 생각 없었는데 ㅋㅋㅋ 왤케 귀엽지 ㅋㅋㅋㅋㅋ 안 넘어지는 게 더 귀엽 ㅋㅋㅋㅋ,0
